cName,cNo,semester,year,dueDate,studentID,score,graderID
Introduction to Computer Science II,CS171,Fall,2020,2020-09-26,RtDWbzvtoo,64,JulFHBBgP9
Introduction to Computer Science II,CS171,Fall,2020,2020-09-26,RwKSObZt8b,96,JulFHBBgP9
Introduction to Computer Science II,CS171,Fall,2020,2020-09-26,RxNqRHaaoI,98,JulFHBBgP9
Introduction to Computer Science II,CS171,Fall,2020,2020-09-26,ujARr06uDs,51,JulFHBBgP9
Introduction to Computer Science II,CS171,Fall,2020,2020-09-26,v9ksRoAENe,95,JulFHBBgP9
Introduction to Computer Science II,CS171,Fall,2020,2020-09-26,WUMHFJy3AG,51,JulFHBBgP9
Introduction to Computer Science II,CS171,Fall,2020,2020-09-26,WVztzxaqG1,57,JulFHBBgP9
Introduction to Computer Science II,CS171,Fall,2020,2020-09-26,xrWlqSyLPV,99,JulFHBBgP9
Introduction to Computer Science II,CS171,Fall,2020,2020-05-09,0Bb2zMzQAL,99,JulFHBBgP9
Introduction to Computer Science II,CS171,Fall,2020,2020-05-09,1aRjlUAYpO,100,JulFHBBgP9
Introduction to Computer Science II,CS171,Fall,2020,2020-05-09,8uv1aK9btU,83,JulFHBBgP9
Introduction to Computer Science II,CS171,Fall,2020,2020-05-09,AnRRwDoMFm,89,JulFHBBgP9
Introduction to Computer Science II,CS171,Fall,2020,2020-05-09,bCSKEQsp82,79,JulFHBBgP9
Introduction to Computer Science II,CS171,Fall,2020,2020-05-09,cp5asEx6KR,78,JulFHBBgP9
Introduction to Computer Science II,CS171,Fall,2020,2020-05-09,EIBGkZJ8LU,120,JulFHBBgP9
Introduction to Computer Science II,CS171,Fall,2020,2020-05-09,fe20lUruvB,115,JulFHBBgP9
Introduction to Computer Science II,CS171,Fall,2020,2020-05-09,I8k5HwpLlU,76,JulFHBBgP9
Introduction to Computer Science II,CS171,Fall,2020,2020-05-09,k4hG2bKBi2,64,JulFHBBgP9
Introduction to Computer Science II,CS171,Fall,2020,2020-05-09,kJQAvxlegv,115,JulFHBBgP9
Introduction to Computer Science II,CS171,Fall,2020,2020-05-09,l8Ck5AEii7,110,JulFHBBgP9
Introduction to Computer Science II,CS171,Fall,2020,2020-05-09,lKOmgoDP5M,66,JulFHBBgP9
Introduction to Computer Science II,CS171,Fall,2020,2020-05-09,MMNPTkNHZg,71,JulFHBBgP9
Introduction to Computer Science II,CS171,Fall,2020,2020-05-09,nlNo3Ifie2,73,JulFHBBgP9
Introduction to Computer Science II,CS171,Fall,2020,2020-05-09,OhfDW5FQet,90,JulFHBBgP9
Introduction to Computer Science II,CS171,Fall,2020,2020-05-09,pAA8hhbaAf,88,JulFHBBgP9
Introduction to Computer Science II,CS171,Fall,2020,2020-05-09,piajOfWMIT,109,JulFHBBgP9
Introduction to Computer Science II,CS171,Fall,2020,2020-05-09,q24FfeogSR,108,JulFHBBgP9
Introduction to Computer Science II,CS171,Fall,2020,2020-05-09,qjAClhRo8T,81,JulFHBBgP9
Introduction to Computer Science II,CS171,Fall,2020,2020-05-09,QVsfnLS8nP,119,JulFHBBgP9
Introduction to Computer Science II,CS171,Fall,2020,2020-05-09,RtDWbzvtoo,80,JulFHBBgP9
Introduction to Computer Science II,CS171,Fall,2020,2020-05-09,RwKSObZt8b,95,JulFHBBgP9
Introduction to Computer Science II,CS171,Fall,2020,2020-05-09,RxNqRHaaoI,44,JulFHBBgP9
Introduction to Computer Science II,CS171,Fall,2020,2020-05-09,ujARr06uDs,114,JulFHBBgP9
Introduction to Computer Science II,CS171,Fall,2020,2020-05-09,v9ksRoAENe,77,JulFHBBgP9
Introduction to Computer Science II,CS171,Fall,2020,2020-05-09,WUMHFJy3AG,119,JulFHBBgP9
Introduction to Computer Science II,CS171,Fall,2020,2020-05-09,WVztzxaqG1,110,JulFHBBgP9
Introduction to Computer Science II,CS171,Fall,2020,2020-05-09,xrWlqSyLPV,68,JulFHBBgP9
Introduction to Computer Science II,CS171,Fall,2019,2019-12-10,2ruNWPmicg,37,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-10,5xTn7laQAz,92,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-10,9mCMQL1myp,46,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-10,aKtF7xlCj,37,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-10,erGZXNCSa8,91,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-10,FGVfybCruk,41,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-10,g0aGB2MNq6,63,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-10,Ki437ImMiB,95,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-10,MvygDkC5GZ,84,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-10,OcbMCqoATE,71,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-10,P80TDV5kec,77,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-10,PiQvBSPut9,53,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-10,pSE2USVUGe,77,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-10,QrcaEXMLnx,52,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-10,tmt3aPs20s,64,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-10,UPLEFa48ob,20,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-10,UX8dL9oWOH,49,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-10,uZfhzJCf3Q,99,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-10,VkA4Ln4RP8,76,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-10,vMCwbZJ5UI,85,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-10,Vv5mvmR93y,88,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-10,VxX7KCsBEi,58,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-10,ybgAEICak2,29,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-08,2ruNWPmicg,119,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-09,2ruNWPmicg,9,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-08,5xTn7laQAz,48,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-09,5xTn7laQAz,7,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-08,9mCMQL1myp,48,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-09,9mCMQL1myp,1,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-08,aKtF7xlCj,130,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-09,aKtF7xlCj,7,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-08,erGZXNCSa8,121,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-09,erGZXNCSa8,2,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-08,FGVfybCruk,132,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-09,FGVfybCruk,2,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-08,g0aGB2MNq6,94,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-09,g0aGB2MNq6,8,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-08,Ki437ImMiB,121,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-09,Ki437ImMiB,0,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-08,MvygDkC5GZ,94,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-09,MvygDkC5GZ,0,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-08,OcbMCqoATE,80,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-09,OcbMCqoATE,0,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-08,P80TDV5kec,39,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-09,P80TDV5kec,6,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-08,PiQvBSPut9,120,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-09,PiQvBSPut9,6,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-08,pSE2USVUGe,105,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-09,pSE2USVUGe,4,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-08,QrcaEXMLnx,40,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-09,QrcaEXMLnx,7,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-08,tmt3aPs20s,103,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-09,tmt3aPs20s,1,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-08,UPLEFa48ob,73,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-09,UPLEFa48ob,10,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-08,UX8dL9oWOH,55,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-09,UX8dL9oWOH,0,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-08,uZfhzJCf3Q,22,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-09,uZfhzJCf3Q,4,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-08,VkA4Ln4RP8,115,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-09,VkA4Ln4RP8,1,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-08,vMCwbZJ5UI,68,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-09,vMCwbZJ5UI,7,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-08,Vv5mvmR93y,125,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-09,Vv5mvmR93y,3,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-08,VxX7KCsBEi,108,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-09,VxX7KCsBEi,9,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-08,ybgAEICak2,120,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-12-09,ybgAEICak2,3,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-11-21,2ruNWPmicg,23,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-11-21,5xTn7laQAz,28,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-11-21,9mCMQL1myp,26,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-11-21,aKtF7xlCj,29,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-11-21,erGZXNCSa8,35,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-11-21,FGVfybCruk,38,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-11-21,g0aGB2MNq6,59,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-11-21,Ki437ImMiB,54,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-11-21,MvygDkC5GZ,23,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-11-21,OcbMCqoATE,60,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-11-21,P80TDV5kec,46,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-11-21,PiQvBSPut9,26,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-11-21,pSE2USVUGe,34,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-11-21,QrcaEXMLnx,48,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-11-21,tmt3aPs20s,51,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-11-21,UPLEFa48ob,39,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-11-21,UX8dL9oWOH,22,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-11-21,uZfhzJCf3Q,48,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-11-21,VkA4Ln4RP8,42,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-11-21,vMCwbZJ5UI,26,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-11-21,Vv5mvmR93y,50,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-11-21,VxX7KCsBEi,27,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-11-21,ybgAEICak2,50,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-11-13,2ruNWPmicg,56,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-11-13,5xTn7laQAz,42,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-11-13,9mCMQL1myp,84,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-11-13,aKtF7xlCj,58,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-11-13,erGZXNCSa8,78,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-11-13,FGVfybCruk,21,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-11-13,g0aGB2MNq6,79,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-11-13,Ki437ImMiB,58,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-11-13,MvygDkC5GZ,71,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-11-13,OcbMCqoATE,23,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-11-13,P80TDV5kec,30,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-11-13,PiQvBSPut9,56,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-11-13,pSE2USVUGe,53,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-11-13,QrcaEXMLnx,36,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-11-13,tmt3aPs20s,86,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-11-13,UPLEFa48ob,50,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-11-13,UX8dL9oWOH,46,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-11-13,uZfhzJCf3Q,32,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-11-13,VkA4Ln4RP8,58,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-11-13,vMCwbZJ5UI,23,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-11-13,Vv5mvmR93y,77,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-11-13,VxX7KCsBEi,47,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-11-13,ybgAEICak2,84,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-25,2ruNWPmicg,58,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-25,5xTn7laQAz,27,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-25,9mCMQL1myp,54,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-25,aKtF7xlCj,48,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-25,erGZXNCSa8,34,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-25,FGVfybCruk,34,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-25,g0aGB2MNq6,26,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-25,Ki437ImMiB,25,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-25,MvygDkC5GZ,31,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-25,OcbMCqoATE,34,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-25,P80TDV5kec,49,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-25,PiQvBSPut9,30,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-25,pSE2USVUGe,36,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-25,QrcaEXMLnx,56,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-25,tmt3aPs20s,33,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-25,UPLEFa48ob,46,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-25,UX8dL9oWOH,24,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-25,uZfhzJCf3Q,38,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-25,VkA4Ln4RP8,46,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-25,vMCwbZJ5UI,29,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-25,Vv5mvmR93y,52,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-25,VxX7KCsBEi,44,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-25,ybgAEICak2,60,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-24,2ruNWPmicg,77,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-24,5xTn7laQAz,25,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-24,9mCMQL1myp,24,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-24,aKtF7xlCj,26,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-24,erGZXNCSa8,22,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-24,FGVfybCruk,99,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-24,g0aGB2MNq6,56,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-24,Ki437ImMiB,65,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-24,MvygDkC5GZ,76,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-24,OcbMCqoATE,56,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-24,P80TDV5kec,64,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-24,PiQvBSPut9,67,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-24,pSE2USVUGe,67,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-24,QrcaEXMLnx,55,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-24,tmt3aPs20s,88,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-24,UPLEFa48ob,62,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-24,UX8dL9oWOH,97,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-24,uZfhzJCf3Q,64,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-24,VkA4Ln4RP8,23,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-24,vMCwbZJ5UI,75,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-24,Vv5mvmR93y,84,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-24,VxX7KCsBEi,97,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-24,ybgAEICak2,85,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-10,2ruNWPmicg,49,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-10,5xTn7laQAz,41,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-10,9mCMQL1myp,47,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-10,aKtF7xlCj,92,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-10,erGZXNCSa8,71,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-10,FGVfybCruk,40,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-10,g0aGB2MNq6,71,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-10,Ki437ImMiB,56,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-10,MvygDkC5GZ,36,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-10,OcbMCqoATE,59,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-10,P80TDV5kec,55,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-10,PiQvBSPut9,66,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-10,pSE2USVUGe,88,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-10,QrcaEXMLnx,76,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-10,tmt3aPs20s,96,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-10,UPLEFa48ob,88,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-10,UX8dL9oWOH,45,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-10,uZfhzJCf3Q,48,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-10,VkA4Ln4RP8,30,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-10,vMCwbZJ5UI,93,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-10,Vv5mvmR93y,55,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-10,VxX7KCsBEi,70,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-10,ybgAEICak2,37,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-02,2ruNWPmicg,94,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-02,5xTn7laQAz,36,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-02,9mCMQL1myp,92,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-02,aKtF7xlCj,71,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-02,erGZXNCSa8,35,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-02,FGVfybCruk,28,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-02,g0aGB2MNq6,47,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-02,Ki437ImMiB,99,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-02,MvygDkC5GZ,71,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-02,OcbMCqoATE,93,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-02,P80TDV5kec,100,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-02,PiQvBSPut9,91,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-02,pSE2USVUGe,52,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-02,QrcaEXMLnx,95,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-02,tmt3aPs20s,83,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-02,UPLEFa48ob,91,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-02,UX8dL9oWOH,62,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-02,uZfhzJCf3Q,86,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-02,VkA4Ln4RP8,79,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-02,vMCwbZJ5UI,70,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-02,Vv5mvmR93y,85,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-02,VxX7KCsBEi,95,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-10-02,ybgAEICak2,29,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-09-20,2ruNWPmicg,29,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-09-20,5xTn7laQAz,57,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-09-20,9mCMQL1myp,37,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-09-20,aKtF7xlCj,95,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-09-20,erGZXNCSa8,39,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-09-20,FGVfybCruk,44,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-09-20,g0aGB2MNq6,89,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-09-20,Ki437ImMiB,96,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-09-20,MvygDkC5GZ,44,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-09-20,OcbMCqoATE,35,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-09-20,P80TDV5kec,69,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-09-20,PiQvBSPut9,70,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-09-20,pSE2USVUGe,73,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-09-20,QrcaEXMLnx,89,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-09-20,tmt3aPs20s,95,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-09-20,UPLEFa48ob,29,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-09-20,UX8dL9oWOH,85,ECk9NPOnC1
Introduction to Computer Science II,CS171,Fall,2019,2019-09-20,uZfhzJCf3Q,30,ECk9NPOnC1
